Unnamed: 0,0,raw_text,clean_text,pos_count,neg_count,score,sentiment_label,finbert_sentiment_label,neg,neu,pos,compound,vader_sentiment_label
155,"<p>If either of these two drivers of the current bull market falters, the outcome will be a negative surprise, said Umeshkumar Mehta.</p>","<p>If either of these two drivers of the current bull market falters, the outcome will be a negative surprise, said Umeshkumar Mehta.</p>",either two driver current bull falter outcome negative surprise umeshkumar mehta,1.0,0.0,0.30151134457776363,positive,neutral,0.25,0.608,0.142,-0.3818,negative
156,<p>Analysts said the current phase reflects cautious sentiment among market participants amid persistent global uncertainties and the absence of major domestic triggers.</p>,<p>Analysts said the current phase reflects cautious sentiment among market participants amid persistent global uncertainties and the absence of major domestic triggers.</p>,analyst current phase reflect cautiou sentiment among participant amid persistent global uncertainti absence major domestic trigger,0.0,0.0,0.0,neutral,neutral,0.0,1.0,0.0,0.0,neutral
157,<p>Broader indices recovered nearly 1.5 percent from day's low with BSE midcap index rising 0.2 percent and smallcap index ending on a flat note.</p>,<p>Broader indices recovered nearly 1.5 percent from day's low with BSE midcap index rising 0.2 percent and smallcap index ending on a flat note.</p>,broader indic recover near low bse midcap index ris smallcap index end note,0.0,0.0,0.0,neutral,negative,0.149,0.851,0.0,-0.2732,negative
158,"<p>Benchmark indices ended flat on November 7 as volatility and mixed sectoral trends kept gains in check, with the Nifty closing under 25,500.</p>","<p>Benchmark indices ended flat on November 7 as volatility and mixed sectoral trends kept gains in check, with the Nifty closing under 25,500.</p>",benchmark indic end november volatility mix sectoral trend kept check clos,0.0,0.0,0.0,neutral,neutral,0.0,1.0,0.0,0.0,neutral
159,"<p>Stock market today: Sensex, Nifty pared early losses amid value buying, supported by positive cues from Wall Street futures.</p>","<p>Stock market today: Sensex, Nifty pared early losses amid value buying, supported by positive cues from Wall Street futures.</p>",stock sensex par ear loss amid value buy support positive cue wall street futur,1.0,1.0,0.0,neutral,negative,0.11,0.476,0.414,0.7506,positive
160,"<p>Stock market today: Sensex, Nifty extended decline to third straight session as persistent FII selling and weak global cues weighed on domestic equities.</p>","<p>Stock market today: Sensex, Nifty extended decline to third straight session as persistent FII selling and weak global cues weighed on domestic equities.</p>",stock sensex extend decline third straight persistent fii sell weak global cue weigh domestic equiti,0.0,2.0,-0.5163977794943222,negative,neutral,0.157,0.649,0.195,-0.0772,negative
161,"<p>Broad-based selling gripped the markets, with IT and midcap stocks leading declines</p>","<p>Broad-based selling gripped the markets, with IT and midcap stocks leading declines</p>",broad bas sell gripp market midcap stock lead declin,0.0,0.0,0.0,neutral,neutral,0.0,1.0,0.0,0.0,neutral
162,<p>Tech-led sell-off on Wall Street spills into Asia; Indian indices eye third straight day of declines.</p>,<p>Tech-led sell-off on Wall Street spills into Asia; Indian indices eye third straight day of declines.</p>,tech led sell wall street spill asia indian indic eye third straight declin,0.0,0.0,0.0,neutral,neutral,0.0,0.863,0.137,0.2263,positive
163,"<p>US stocks closed in negative territory on Thursday, with a resumption of Tuesday's tech selloff as investors contended with mounting economic uncertainty and stretched valuations.</p>","<p>US stocks closed in negative territory on Thursday, with a resumption of Tuesday's tech selloff as investors contended with mounting economic uncertainty and stretched valuations.</p>",stock clos negative territory thursday resumption tuesday tech selloff investor contend mount economic uncertainty stretch valuation,0.0,0.0,0.0,neutral,neutral,0.3,0.64,0.059,-0.7096,negative
164,"<p>The bigger risk for the Indian economy is lack of job creation as a result of employers using AI more, Pramod Gubbi said.</p>","<p>The bigger risk for the Indian economy is lack of job creation as a result of employers using AI more, Pramod Gubbi said.</p>",bigger risk indian economy lack job creation result employer using pramod gubbi,0.0,0.0,0.0,neutral,neutral,0.284,0.581,0.135,-0.3182,negative
165,"<p>Among sectors, metal index added 1.4%, while Consumer Durables, FMCG, telecom shed 0.5% each. BSE midcap and smallcap indices ended with marginal gains. Shriram Finance, Adani Enterprises, Tata Steel, Bajaj Finance, HDFC Life were among major gainers on the Nifty, while losers were Bharti Airtel, Tata Consumer, Apollo Hospitals, Tech Mahindra and Interglobe Aviation.</p>","<p>Among sectors, metal index added 1.4%, while Consumer Durables, FMCG, telecom shed 0.5% each. BSE midcap and smallcap indices ended with marginal gains. Shriram Finance, Adani Enterprises, Tata Steel, Bajaj Finance, HDFC Life were among major gainers on the Nifty, while losers were Bharti Airtel, Tata Consumer, Apollo Hospitals, Tech Mahindra and Interglobe Aviation.</p>",among sector metal index add consumer durabl fmcg telecom shed bse midcap smallcap indic end marginal shriram finance adani enterpris tata steel bajaj finance hdfc life among major gainer loser bharti airtel tata consumer apollo hospital tech mahindra interglobe aviation,0.0,0.0,0.0,neutral,neutral,0.08,0.92,0.0,-0.5267,negative
166,"<p>If the benchmark Nifty 50 breaks its 25,450 support, a fall toward 25,350–25,300 is possible. However, in case of a rebound, 25,700–25,800 are the levels to watch.</p>","<p>If the benchmark Nifty 50 breaks its 25,450 support, a fall toward 25,350–25,300 is possible. However, in case of a rebound, 25,700–25,800 are the levels to watch.</p>",benchmark break support toward possible however case rebound level watch,0.0,0.0,0.0,neutral,neutral,0.0,0.769,0.231,0.4019,positive
167,"<p>Experts expect the Nifty 50 to decline further towards 25,450. A decisive break below this level could open the door for a fall to 25,350–25,300. However, on the higher side, resistance is placed in the 25,700–25,800 zone.</p>","<p>Experts expect the Nifty 50 to decline further towards 25,450. A decisive break below this level could open the door for a fall to 25,350–25,300. However, on the higher side, resistance is placed in the 25,700–25,800 zone.</p>",expert expect decline toward decisive break level door however higher side resistance plac zone,0.0,1.0,-0.2672612419124244,negative,neutral,0.0,0.872,0.128,0.2263,positive
168,"<p>Weekly options data indicated that the Nifty may trade in the 25,000–26,000 range in the short term.</p>","<p>Weekly options data indicated that the Nifty may trade in the 25,000–26,000 range in the short term.</p>",week option data indicat range short term,0.0,0.0,0.0,neutral,positive,0.0,1.0,0.0,0.0,neutral
169,"<p>Fourteen of the 16 major sectors fell, while small-cap and mid-cap indexes slipped 1.4% and 1%, respectively</p>","<p>Fourteen of the 16 major sectors fell, while small-cap and mid-cap indexes slipped 1.4% and 1%, respectively</p>",fourteen major sector small cap mid cap index slipp respective,0.0,0.0,0.0,neutral,neutral,0.0,0.763,0.237,0.4215,positive
170,"<p>Stock market today: Sensex, Nifty declined amid profit booking in key sectors, while the persistent FII selling also dented the sentiment.</p>","<p>Stock market today: Sensex, Nifty declined amid profit booking in key sectors, while the persistent FII selling also dented the sentiment.</p>",stock sensex declin amid profit book key sector persistent fii sell also dent sentiment,1.0,0.0,0.2672612419124244,positive,neutral,0.0,0.818,0.182,0.4404,positive
171,"<p>Sensex and Nifty started firm, boosted by M&amp;M and Britannia earnings, even as FII selling and weak metal stocks kept gains in check.</p>","<p>Sensex and Nifty started firm, boosted by M&amp;M and Britannia earnings, even as FII selling and weak metal stocks kept gains in check.</p>",sensex start firm boost amp britannia earning even fii sell weak metal stock kept check,0.0,1.0,-0.2581988897471611,negative,negative,0.156,0.699,0.145,-0.0516,negative
172,"<p>Indian benchmark indices are expected to open higher on Thursday, tracking gains across global markets, with traders watching key earnings and the first weekly expiry of Sensex contracts for the November series.</p>","<p>Indian benchmark indices are expected to open higher on Thursday, tracking gains across global markets, with traders watching key earnings and the first weekly expiry of Sensex contracts for the November series.</p>",indian benchmark indic expect higher thursday track acros global market trader watch key earning first week expiry sensex contract november seri,0.0,0.0,0.0,neutral,negative,0.0,1.0,0.0,0.0,neutral
173,"<p>On the sectoral front, metal, power, realty, media down 1.5-2.5%. However, FMCG, auto and IT ended with marginal gains. BSE Midcap index fell 1.2%, and smallcap index shed 1.5%. Asian Paints, Interglobe Aviation, M&amp;M, Reliance Industries, UltraTech Cement were among major gainers on the Nifty, while losers were Hindalco, Grasim Industries, Adani Enterprises, Power Grid Corp and Eternal.</p>","<p>On the sectoral front, metal, power, realty, media down 1.5-2.5%. However, FMCG, auto and IT ended with marginal gains. BSE Midcap index fell 1.2%, and smallcap index shed 1.5%. Asian Paints, Interglobe Aviation, M&amp;M, Reliance Industries, UltraTech Cement were among major gainers on the Nifty, while losers were Hindalco, Grasim Industries, Adani Enterprises, Power Grid Corp and Eternal.</p>",sectoral front metal power realty media however fmcg auto end marginal bse midcap index smallcap index shed asian paint interglobe aviation amp reliance industri ultratech cement among major gainer loser hindalco grasim industri adani enterpris power grid corp eternal,0.0,0.0,0.0,neutral,neutral,0.082,0.918,0.0,-0.5267,negative
174,"<p>Indian company earnings so far for the September 2025 quarter show a mixed performance. Key sectors like financials and automotive showed robust domestic-driven performance, while export-oriented sectors like IT faced headwinds, said Devang Mehta.</p>","<p>Indian company earnings so far for the September 2025 quarter show a mixed performance. Key sectors like financials and automotive showed robust domestic-driven performance, while export-oriented sectors like IT faced headwinds, said Devang Mehta.</p>",indian company earning far september quarter show mix performance key sector like financial automotive show robust domestic driven performance export orient sector like fac headwind devang mehta,0.0,0.0,0.0,neutral,neutral,0.0,0.764,0.236,0.7506,positive
